loan_id,owner_id,owner_type,kredi_turu,tutar_tl,vade_ay,aylik_faiz_yuzde,baslangic_tarihi,durum,temerrut_flag
L006680,F00878,company,Kredi Kartı,79760.34,24,3.25,2020-03-06,Kapalı,False
L006681,F00880,company,İşletme Kredisi,56262.2,24,4.53,2021-05-25,Aktif,True
L006682,F00881,company,KOBİ Kredisi,229364.86,120,2.8,2020-08-01,Aktif,False
L006683,F00881,company,KOBİ Kredisi,37012.49,120,4.07,2023-10-28,Aktif,False
L006684,F00883,company,İşletme Kredisi,148321.27,24,3.86,2019-07-25,Kapalı,False
L006685,F00885,company,İşletme Kredisi,65436.36,24,4.56,2026-04-10,Aktif,False
L006686,F00886,company,İşletme Kredisi,13908.9,24,3.33,2024-06-05,Kapalı,False
L006687,F00887,company,Kredi Kartı,242515.04,48,3.12,2025-05-30,Aktif,False
L006688,F00888,company,İşletme Kredisi,22931.52,6,3.71,2020-05-08,Kapalı,False
L006689,F00888,company,Kredi Kartı,123386.17,24,3.87,2023-04-27,Kapalı,False
L006690,F00888,company,Kredi Kartı,47731.28,36,3.31,2026-03-31,Aktif,False
L006691,F00890,company,İşletme Kredisi,26931.5,6,3.89,2024-09-06,Kapalı,False
L006692,F00891,company,Kredi Kartı,65634.42,6,4.55,2019-05-08,Kapalı,False
L006693,F00891,company,KOBİ Kredisi,382608.97,60,3.96,2024-07-03,Aktif,True
L006694,F00892,company,İşletme Kredisi,283093.66,36,3.13,2022-11-20,Kapalı,False
L006695,F00892,company,KOBİ Kredisi,54058.42,120,3.67,2023-05-12,Aktif,False
L006696,F00892,company,Kredi Kartı,67732.12,120,2.73,2023-05-31,Aktif,False
L006697,F00892,company,Kredi Kartı,86488.55,36,4.8,2023-09-12,Aktif,False
L006698,F00893,company,Kredi Kartı,17069.49,12,4.28,2025-09-22,Aktif,False
L006699,F00893,company,KOBİ Kredisi,266997.65,48,4.6,2023-03-22,Aktif,False
L006700,F00893,company,KOBİ Kredisi,73000.95,48,4.68,2024-07-08,Aktif,False
L006701,F00893,company,İşletme Kredisi,30658.88,12,2.72,2022-11-21,Aktif,False
L006702,F00894,company,İşletme Kredisi,170939.1,36,2.63,2026-01-06,Aktif,False
L006703,F00894,company,İşletme Kredisi,87505.36,48,2.55,2020-05-18,Kapalı,False
L006704,F00894,company,Kredi Kartı,14956.58,6,4.68,2020-12-31,Kapalı,False
L006705,F00894,company,Kredi Kartı,86800.19,48,4.09,2020-08-19,Kapalı,False
L006706,F00895,company,İşletme Kredisi,279762.57,6,3.71,2019-10-07,Kapalı,False
L006707,F00896,company,KOBİ Kredisi,170164.08,6,3.65,2022-11-22,Kapalı,False
L006708,F00897,company,İşletme Kredisi,72249.99,12,4.06,2025-10-12,Aktif,False
L006709,F00897,company,İşletme Kredisi,89080.69,6,3.41,2024-03-15,Kapalı,False
L006710,F00898,company,KOBİ Kredisi,120185.96,84,3.07,2024-02-17,Aktif,True
L006711,F00898,company,KOBİ Kredisi,72770.1,36,4.56,2024-11-02,Aktif,False
L006712,F00899,company,Kredi Kartı,541458.09,6,2.99,2023-10-23,Kapalı,False
L006713,F00900,company,KOBİ Kredisi,40994.41,36,4.4,2024-12-08,Aktif,False
L006714,F00900,company,Kredi Kartı,17469.23,120,4.03,2024-09-13,Aktif,False
L006715,F00900,company,Kredi Kartı,20132.07,12,4.33,2023-12-17,Kapalı,False
L006716,F00901,company,İşletme Kredisi,68156.04,24,4.73,2025-04-06,Aktif,False
L006717,F00902,company,KOBİ Kredisi,71064.79,60,2.95,2020-01-28,Kapalı,False
L006718,F00903,company,Kredi Kartı,370637.79,24,3.03,2024-09-02,Kapalı,False
L006719,F00905,company,KOBİ Kredisi,245475.89,6,4.74,2021-01-05,Kapalı,False
L006720,F00907,company,İşletme Kredisi,147905.34,120,2.76,2019-03-07,Aktif,False
L006721,F00907,company,KOBİ Kredisi,364381.25,36,3.33,2022-04-10,Kapalı,False
L006722,F00908,company,İşletme Kredisi,43047.91,12,2.78,2023-07-28,Kapalı,False
L006723,F00911,company,Kredi Kartı,143848.79,36,4.25,2020-12-31,Kapalı,False
L006724,F00911,company,İşletme Kredisi,437935.69,12,4.07,2019-06-16,Kapalı,False
L006725,F00911,company,Kredi Kartı,10945.26,12,4.76,2020-04-18,Kapalı,False
L006726,F00912,company,Kredi Kartı,42901.48,12,4.06,2023-08-05,Kapalı,False
L006727,F00912,company,KOBİ Kredisi,77900.54,12,3.69,2020-04-26,Kapalı,False
L006728,F00912,company,İşletme Kredisi,24937.91,12,4.32,2021-12-26,Kapalı,False
L006729,F00912,company,KOBİ Kredisi,118598.19,12,4.13,2020-01-05,Kapalı,False
L006730,F00914,company,KOBİ Kredisi,788702.18,36,3.01,2021-03-17,Aktif,False
L006731,F00914,company,İşletme Kredisi,44698.77,6,2.77,2019-09-06,Aktif,False
L006732,F00914,company,İşletme Kredisi,136083.12,60,2.59,2021-04-13,Kapalı,False
L006733,F00915,company,KOBİ Kredisi,19116.91,120,4.39,2024-01-05,Aktif,False
L006734,F00915,company,Kredi Kartı,342321.52,84,4.0,2025-07-24,Aktif,False
L006735,F00915,company,Kredi Kartı,76439.84,36,2.52,2019-09-01,Kapalı,False
L006736,F00915,company,KOBİ Kredisi,1056074.17,84,3.12,2019-08-07,Kapalı,False
L006737,F00917,company,Kredi Kartı,71829.42,24,3.35,2024-05-19,Kapalı,False
L006738,F00917,company,İşletme Kredisi,19853.4,60,2.84,2026-03-30,Aktif,False
L006739,F00918,company,İşletme Kredisi,94262.43,24,4.36,2023-06-11,Kapalı,False
L006740,F00918,company,Kredi Kartı,362144.05,84,2.86,2025-10-09,Aktif,False
L006741,F00918,company,KOBİ Kredisi,91036.51,48,4.59,2020-04-30,Kapalı,False
L006742,F00918,company,Kredi Kartı,254007.46,36,4.1,2019-06-21,Kapalı,False
L006743,F00919,company,KOBİ Kredisi,42412.54,36,4.36,2023-12-24,Aktif,False
L006744,F00920,company,KOBİ Kredisi,66367.12,6,3.81,2021-01-06,Kapalı,False
L006745,F00920,company,İşletme Kredisi,341774.87,6,3.04,2021-05-04,Kapalı,False
L006746,F00920,company,Kredi Kartı,216765.34,120,3.31,2019-11-26,Aktif,True
L006747,F00920,company,İşletme Kredisi,544368.18,120,4.54,2021-03-03,Aktif,False
L006748,F00921,company,İşletme Kredisi,20278.98,36,3.63,2023-11-02,Aktif,False
L006749,F00922,company,KOBİ Kredisi,101452.2,36,2.85,2019-11-19,Kapalı,False
L006750,F00922,company,Kredi Kartı,41149.73,6,3.79,2025-12-27,Kapalı,False
L006751,F00922,company,Kredi Kartı,46616.74,120,4.54,2022-12-24,Aktif,False
L006752,F00923,company,KOBİ Kredisi,211904.41,6,2.96,2020-03-22,Kapalı,False
L006753,F00924,company,KOBİ Kredisi,317541.97,6,3.36,2025-02-05,Kapalı,False
L006754,F00926,company,İşletme Kredisi,26494.01,12,4.47,2019-12-06,Kapalı,False
L006755,F00927,company,KOBİ Kredisi,106907.78,120,2.75,2020-11-15,Aktif,False
L006756,F00927,company,İşletme Kredisi,58130.38,120,4.13,2024-02-14,Aktif,False
L006757,F00927,company,KOBİ Kredisi,111702.66,84,4.86,2019-12-08,Aktif,False
L006758,F00927,company,İşletme Kredisi,93660.42,48,2.89,2021-09-19,Aktif,False
L006759,F00928,company,KOBİ Kredisi,17644.15,120,4.72,2021-02-17,Aktif,False
L006760,F00928,company,Kredi Kartı,837963.74,60,4.31,2025-02-08,Aktif,False
L006761,F00929,company,İşletme Kredisi,61685.12,36,3.67,2022-05-06,Kapalı,False
L006762,F00929,company,Kredi Kartı,18965.13,6,3.22,2024-09-18,Kapalı,False
L006763,F00929,company,KOBİ Kredisi,59577.64,36,3.08,2023-04-26,Kapalı,False
L006764,F00930,company,İşletme Kredisi,57289.62,12,3.59,2021-10-20,Aktif,False
L006765,F00931,company,KOBİ Kredisi,177773.84,24,3.83,2022-06-25,Kapalı,False
L006766,F00931,company,İşletme Kredisi,74903.8,60,4.39,2020-12-24,Kapalı,False
L006767,F00932,company,İşletme Kredisi,76453.25,6,3.54,2024-11-21,Kapalı,False
L006768,F00932,company,KOBİ Kredisi,29922.7,60,3.35,2024-05-18,Aktif,False
L006769,F00932,company,Kredi Kartı,150620.66,24,2.87,2019-06-27,Kapalı,False
L006770,F00932,company,KOBİ Kredisi,417253.36,120,3.74,2020-12-05,Aktif,False
L006771,F00933,company,KOBİ Kredisi,199269.43,12,3.41,2020-12-25,Kapalı,False
L006772,F00934,company,İşletme Kredisi,58224.37,36,4.52,2020-03-28,Kapalı,False
L006773,F00936,company,Kredi Kartı,17855.94,6,4.49,2019-09-05,Kapalı,False
L006774,F00936,company,KOBİ Kredisi,590271.78,12,4.76,2023-10-17,Kapalı,False
L006775,F00937,company,KOBİ Kredisi,114306.33,12,4.24,2020-11-22,Kapalı,False
L006776,F00938,company,KOBİ Kredisi,4376.7,60,3.03,2025-01-18,Aktif,False
L006777,F00938,company,İşletme Kredisi,213854.96,120,4.49,2020-09-17,Aktif,False
L006778,F00939,company,İşletme Kredisi,26038.05,48,4.03,2024-10-10,Aktif,False
L006779,F00941,company,İşletme Kredisi,89898.66,36,3.79,2026-04-02,Aktif,False
L006780,F00941,company,Kredi Kartı,50582.0,6,4.4,2020-06-10,Kapalı,False
L006781,F00941,company,Kredi Kartı,84201.73,12,3.22,2021-06-07,Kapalı,False
L006782,F00941,company,İşletme Kredisi,35671.19,12,3.25,2021-05-31,Kapalı,False
L006783,F00942,company,KOBİ Kredisi,22374.42,48,3.53,2019-11-18,Kapalı,False
L006784,F00942,company,Kredi Kartı,305844.42,60,4.83,2020-06-26,Aktif,False
L006785,F00942,company,İşletme Kredisi,89465.48,84,4.76,2019-01-20,Kapalı,False
L006786,F00943,company,Kredi Kartı,276034.87,24,4.66,2023-07-15,Kapalı,True
L006787,F00943,company,İşletme Kredisi,227032.33,48,4.64,2024-06-13,Aktif,False
L006788,F00943,company,İşletme Kredisi,151159.1,12,2.72,2022-03-17,Kapalı,False
L006789,F00944,company,İşletme Kredisi,49386.56,6,4.4,2022-11-23,Kapalı,False
L006790,F00944,company,İşletme Kredisi,14510.75,12,4.1,2025-10-06,Aktif,False
L006791,F00944,company,Kredi Kartı,78860.68,60,3.4,2024-02-05,Aktif,False
L006792,F00944,company,İşletme Kredisi,239847.02,60,2.58,2020-11-19,Kapalı,False
L006793,F00945,company,Kredi Kartı,38174.26,120,3.61,2020-05-29,Aktif,False
L006794,F00946,company,İşletme Kredisi,288006.94,60,4.35,2019-01-13,Kapalı,False
L006795,F00948,company,KOBİ Kredisi,63209.34,48,4.55,2019-10-08,Kapalı,False
L006796,F00948,company,Kredi Kartı,87752.05,12,3.67,2022-08-21,Kapalı,False
L006797,F00949,company,Kredi Kartı,230641.46,24,4.25,2020-12-07,Kapalı,False
L006798,F00949,company,KOBİ Kredisi,351424.54,48,4.33,2023-08-04,Aktif,False
L006799,F00950,company,Kredi Kartı,26676.15,120,4.67,2020-10-15,Aktif,False
L006800,F00950,company,İşletme Kredisi,49788.42,36,4.83,2022-12-16,Kapalı,False
L006801,F00951,company,Kredi Kartı,76572.63,60,4.11,2024-02-04,Aktif,False
L006802,F00952,company,KOBİ Kredisi,69222.92,48,4.37,2024-10-28,Aktif,False
L006803,F00953,company,İşletme Kredisi,83987.8,6,4.18,2019-07-16,Kapalı,False
L006804,F00953,company,KOBİ Kredisi,44671.66,120,4.8,2020-10-11,Aktif,False
L006805,F00953,company,İşletme Kredisi,163704.74,120,4.83,2025-01-15,Aktif,False
L006806,F00953,company,Kredi Kartı,95809.65,84,3.05,2023-04-01,Aktif,False
L006807,F00954,company,Kredi Kartı,126094.27,24,4.83,2024-09-28,Aktif,False
L006808,F00955,company,KOBİ Kredisi,151041.33,48,3.02,2019-06-19,Kapalı,False
L006809,F00955,company,Kredi Kartı,145385.87,48,4.79,2021-06-15,Kapalı,False
L006810,F00955,company,KOBİ Kredisi,331577.54,36,4.8,2019-03-12,Kapalı,False
L006811,F00957,company,KOBİ Kredisi,281453.21,12,4.45,2019-10-12,Kapalı,False
L006812,F00958,company,KOBİ Kredisi,94504.07,36,3.98,2025-09-14,Aktif,False
L006813,F00958,company,İşletme Kredisi,197717.72,48,4.72,2025-08-21,Aktif,False
L006814,F00958,company,İşletme Kredisi,32924.64,84,3.27,2024-05-30,Aktif,False
L006815,F00958,company,İşletme Kredisi,75478.65,12,3.24,2022-12-27,Kapalı,False
L006816,F00959,company,KOBİ Kredisi,257667.06,24,3.56,2020-11-20,Aktif,False
L006817,F00959,company,KOBİ Kredisi,92408.53,48,3.17,2021-02-27,Kapalı,False
L006818,F00960,company,İşletme Kredisi,233445.13,6,4.9,2022-07-21,Kapalı,False
L006819,F00960,company,KOBİ Kredisi,27767.89,84,3.07,2022-05-26,Aktif,False
L006820,F00960,company,İşletme Kredisi,209636.69,48,2.64,2026-06-04,Aktif,False
L006821,F00962,company,Kredi Kartı,95240.35,48,4.18,2022-05-23,Kapalı,False
L006822,F00962,company,KOBİ Kredisi,39193.05,6,4.54,2023-08-08,Kapalı,False
L006823,F00962,company,Kredi Kartı,77982.15,6,3.1,2023-01-14,Kapalı,False
L006824,F00962,company,KOBİ Kredisi,28407.33,24,3.11,2023-08-06,Kapalı,False
L006825,F00963,company,KOBİ Kredisi,75951.93,60,3.48,2020-01-20,Kapalı,False
L006826,F00964,company,KOBİ Kredisi,103491.03,6,4.82,2021-11-19,Kapalı,False
L006827,F00965,company,İşletme Kredisi,75143.73,84,4.44,2021-12-07,Aktif,False
L006828,F00965,company,İşletme Kredisi,137314.82,36,3.5,2024-12-16,Aktif,False
L006829,F00966,company,Kredi Kartı,214735.51,24,4.89,2020-07-31,Kapalı,False
L006830,F00967,company,KOBİ Kredisi,214248.24,48,2.85,2021-11-17,Kapalı,False
L006831,F00967,company,İşletme Kredisi,58393.94,6,2.8,2026-04-03,Aktif,False
L006832,F00967,company,İşletme Kredisi,14327.6,120,4.39,2026-03-14,Aktif,False
L006833,F00968,company,Kredi Kartı,111673.06,6,3.75,2022-09-23,Aktif,False
L006834,F00968,company,KOBİ Kredisi,182365.1,84,2.67,2021-09-23,Aktif,False
L006835,F00970,company,Kredi Kartı,96585.24,24,4.44,2023-12-22,Aktif,False
L006836,F00970,company,KOBİ Kredisi,111996.0,84,4.01,2026-05-21,Aktif,False
L006837,F00970,company,KOBİ Kredisi,10244.05,12,3.8,2022-10-03,Kapalı,False
L006838,F00971,company,Kredi Kartı,300660.65,6,3.69,2022-08-27,Aktif,False
L006839,F00972,company,Kredi Kartı,118186.5,120,4.2,2022-03-14,Aktif,False
L006840,F00972,company,Kredi Kartı,72383.98,12,4.61,2023-12-31,Kapalı,False
L006841,F00973,company,Kredi Kartı,92724.03,6,2.83,2021-04-05,Kapalı,False
L006842,F00974,company,KOBİ Kredisi,48426.87,36,2.61,2025-08-23,Aktif,False
L006843,F00974,company,İşletme Kredisi,48537.22,12,2.51,2021-05-30,Kapalı,False
L006844,F00975,company,KOBİ Kredisi,79663.62,12,4.89,2024-02-25,Kapalı,False
L006845,F00975,company,İşletme Kredisi,20951.35,48,4.69,2025-08-08,Aktif,False
L006846,F00975,company,İşletme Kredisi,137251.23,12,4.72,2025-01-16,Kapalı,False
L006847,F00975,company,KOBİ Kredisi,114004.92,24,2.68,2025-09-06,Aktif,True
L006848,F00977,company,KOBİ Kredisi,311922.98,84,4.6,2025-05-12,Aktif,False
L006849,F00977,company,Kredi Kartı,15237.79,60,4.05,2021-05-21,Kapalı,False
L006850,F00977,company,İşletme Kredisi,48373.36,120,4.44,2019-04-26,Aktif,False
L006851,F00978,company,İşletme Kredisi,25698.01,84,3.13,2024-05-24,Aktif,False
L006852,F00978,company,KOBİ Kredisi,176217.24,60,4.24,2024-12-06,Aktif,False
L006853,F00979,company,KOBİ Kredisi,87098.28,120,4.13,2020-03-06,Aktif,False
L006854,F00979,company,KOBİ Kredisi,84651.56,24,3.43,2023-06-18,Kapalı,False
L006855,F00979,company,Kredi Kartı,748971.44,120,4.36,2024-12-28,Aktif,False
L006856,F00980,company,KOBİ Kredisi,301674.47,6,3.17,2022-11-11,Kapalı,False
L006857,F00980,company,İşletme Kredisi,34620.49,12,4.52,2023-08-04,Kapalı,False
L006858,F00980,company,İşletme Kredisi,110739.52,36,4.53,2019-10-29,Aktif,False
L006859,F00981,company,İşletme Kredisi,42320.54,60,4.13,2020-06-03,Kapalı,False
L006860,F00982,company,İşletme Kredisi,115315.44,120,3.97,2025-01-19,Aktif,False
L006861,F00982,company,Kredi Kartı,73316.12,6,4.67,2022-08-09,Aktif,False
L006862,F00985,company,KOBİ Kredisi,247770.64,12,3.93,2023-10-01,Kapalı,False
L006863,F00987,company,Kredi Kartı,195323.13,12,3.78,2019-12-20,Aktif,False
L006864,F00987,company,KOBİ Kredisi,70298.63,60,3.91,2020-08-15,Kapalı,False
L006865,F00988,company,Kredi Kartı,69159.11,84,3.64,2026-06-03,Aktif,False
L006866,F00988,company,İşletme Kredisi,452644.23,120,4.06,2023-08-12,Aktif,False
L006867,F00988,company,Kredi Kartı,279929.61,6,3.12,2019-07-28,Aktif,False
L006868,F00988,company,Kredi Kartı,48691.04,12,2.81,2023-06-28,Kapalı,True
L006869,F00989,company,KOBİ Kredisi,266865.06,36,4.15,2024-07-24,Aktif,False
L006870,F00990,company,Kredi Kartı,470717.02,84,4.66,2022-01-14,Aktif,False
L006871,F00991,company,İşletme Kredisi,190152.08,120,4.85,2019-06-24,Aktif,False
L006872,F00992,company,KOBİ Kredisi,100713.06,48,4.77,2020-01-24,Kapalı,False
L006873,F00992,company,KOBİ Kredisi,14969.71,12,3.26,2023-02-22,Kapalı,False
L006874,F00993,company,İşletme Kredisi,148190.37,6,3.95,2019-10-12,Kapalı,True
L006875,F00993,company,Kredi Kartı,266318.08,120,3.52,2024-09-10,Aktif,False
L006876,F00994,company,KOBİ Kredisi,84444.32,24,2.52,2021-10-23,Aktif,False
L006877,F00995,company,Kredi Kartı,148755.78,48,4.49,2021-08-04,Aktif,True
L006878,F00995,company,KOBİ Kredisi,312019.21,6,4.44,2020-09-10,Kapalı,False
L006879,F00995,company,KOBİ Kredisi,83165.26,36,3.83,2025-05-24,Aktif,False
L006880,F00995,company,KOBİ Kredisi,189043.79,60,2.74,2022-01-16,Aktif,False
L006881,F00996,company,İşletme Kredisi,78391.48,120,3.54,2019-12-02,Aktif,False
L006882,F00996,company,KOBİ Kredisi,4534.19,48,3.2,2021-10-28,Kapalı,False
L006883,F00996,company,Kredi Kartı,50747.39,12,4.88,2020-06-19,Kapalı,False
L006884,F00996,company,Kredi Kartı,102889.44,60,3.52,2026-03-08,Aktif,False
L006885,F00997,company,Kredi Kartı,38026.82,120,3.03,2021-08-08,Aktif,False
L006886,F00997,company,KOBİ Kredisi,273349.38,60,4.89,2026-05-14,Aktif,False
L006887,F00997,company,Kredi Kartı,46919.27,84,2.66,2019-07-17,Kapalı,False
L006888,F00997,company,İşletme Kredisi,221583.12,84,4.17,2023-08-07,Aktif,False
L006889,F00998,company,KOBİ Kredisi,203780.9,24,4.13,2022-01-20,Kapalı,False
L006890,F00999,company,İşletme Kredisi,41784.61,36,4.76,2021-12-11,Kapalı,False
L006891,F01000,company,İşletme Kredisi,53694.42,60,3.23,2020-03-15,Kapalı,False
L006892,F01000,company,Kredi Kartı,72177.81,6,4.83,2019-04-12,Kapalı,False
L006893,F01001,company,KOBİ Kredisi,112401.98,84,4.37,2026-03-11,Aktif,False
L006894,F01001,company,Kredi Kartı,491983.94,36,3.83,2023-07-18,Kapalı,False
L006895,F01001,company,KOBİ Kredisi,98767.39,6,3.94,2019-10-16,Kapalı,False
L006896,F01001,company,Kredi Kartı,83468.82,24,3.14,2020-01-06,Kapalı,False
L006897,F01002,company,Kredi Kartı,215508.58,24,2.85,2024-08-07,Kapalı,False
L006898,F01003,company,Kredi Kartı,23659.47,36,3.51,2021-01-05,Kapalı,False
L006899,F01003,company,Kredi Kartı,302251.28,84,3.71,2025-04-16,Aktif,False
L006900,F01004,company,İşletme Kredisi,57864.3,60,4.61,2020-04-21,Kapalı,False
L006901,F01005,company,KOBİ Kredisi,100053.56,6,3.0,2023-04-22,Kapalı,False
L006902,F01006,company,KOBİ Kredisi,312059.63,36,3.18,2024-10-11,Aktif,False
L006903,F01006,company,KOBİ Kredisi,220991.63,24,4.51,2023-08-28,Kapalı,False
L006904,F01007,company,İşletme Kredisi,40946.85,60,3.15,2024-09-23,Aktif,False
L006905,F01007,company,İşletme Kredisi,30603.44,84,3.99,2019-07-14,Kapalı,False
L006906,F01007,company,Kredi Kartı,198618.5,48,4.63,2025-02-17,Aktif,False
L006907,F01009,company,İşletme Kredisi,166990.1,24,4.16,2023-04-06,Kapalı,False
L006908,F01009,company,Kredi Kartı,190447.68,12,4.35,2021-02-28,Kapalı,False
L006909,F01009,company,KOBİ Kredisi,330215.5,60,3.31,2024-08-22,Aktif,False
L006910,F01009,company,İşletme Kredisi,20477.06,6,4.83,2025-11-15,Kapalı,False
L006911,F01010,company,İşletme Kredisi,416006.53,12,4.68,2024-12-04,Kapalı,False
L006912,F01010,company,Kredi Kartı,139499.35,12,3.08,2026-02-13,Aktif,False
L006913,F01010,company,KOBİ Kredisi,53973.13,120,4.35,2023-05-26,Aktif,False
L006914,F01010,company,İşletme Kredisi,1362220.54,48,3.41,2023-01-04,Aktif,False
L006915,F01011,company,Kredi Kartı,39641.99,6,2.76,2026-05-16,Aktif,False
L006916,F01011,company,İşletme Kredisi,78624.4,12,2.79,2024-11-01,Kapalı,True
L006917,F01013,company,KOBİ Kredisi,44156.0,36,3.97,2023-08-21,Kapalı,False
L006918,F01013,company,KOBİ Kredisi,142986.22,12,3.93,2023-09-22,Kapalı,False
L006919,F01015,company,Kredi Kartı,75897.2,12,4.01,2021-09-08,Kapalı,False
L006920,F01016,company,KOBİ Kredisi,546610.86,60,4.52,2025-08-26,Aktif,False
L006921,F01016,company,İşletme Kredisi,89184.78,84,4.03,2025-02-04,Aktif,False
L006922,F01016,company,KOBİ Kredisi,12786.85,24,2.67,2020-06-15,Kapalı,False
L006923,F01017,company,Kredi Kartı,13763.1,60,4.68,2021-05-02,Kapalı,False
L006924,F01017,company,KOBİ Kredisi,35377.87,48,2.78,2021-09-29,Kapalı,False
L006925,F01017,company,Kredi Kartı,105083.67,48,3.42,2021-01-01,Kapalı,False
L006926,F01017,company,KOBİ Kredisi,84483.93,84,4.33,2021-02-28,Aktif,False
L006927,F01019,company,İşletme Kredisi,215127.39,12,3.05,2022-12-22,Kapalı,True
L006928,F01020,company,Kredi Kartı,41752.51,48,4.47,2026-04-04,Aktif,False
L006929,F01021,company,Kredi Kartı,58184.1,6,3.87,2022-04-07,Kapalı,False
L006930,F01021,company,KOBİ Kredisi,520615.71,24,4.16,2022-08-20,Kapalı,False
L006931,F01021,company,İşletme Kredisi,153458.38,48,4.46,2024-05-22,Aktif,False
L006932,F01021,company,KOBİ Kredisi,52614.62,120,4.61,2020-03-22,Aktif,False
L006933,F01022,company,İşletme Kredisi,854695.55,60,2.52,2019-10-04,Kapalı,False
L006934,F01022,company,İşletme Kredisi,112137.56,84,3.87,2025-07-05,Aktif,False
L006935,F01022,company,İşletme Kredisi,171609.85,24,4.66,2024-09-14,Aktif,False
L006936,F01022,company,KOBİ Kredisi,95601.3,24,4.41,2024-01-26,Kapalı,False
L006937,F01024,company,KOBİ Kredisi,149957.4,120,2.81,2020-12-01,Aktif,False
L006938,F01026,company,KOBİ Kredisi,74232.14,120,4.77,2025-01-13,Aktif,False
L006939,F01026,company,KOBİ Kredisi,67065.51,36,4.77,2021-05-14,Kapalı,False
L006940,F01027,company,Kredi Kartı,472045.38,120,3.34,2023-06-15,Aktif,False
L006941,F01028,company,İşletme Kredisi,55994.06,60,4.66,2020-06-20,Kapalı,True
L006942,F01030,company,KOBİ Kredisi,11644.06,24,3.59,2023-12-23,Kapalı,False
L006943,F01030,company,İşletme Kredisi,39923.28,120,3.5,2026-06-22,Aktif,True
