company_id,yil,ciro_tl,net_kar_tl,toplam_borc_tl,ozkaynak_tl
F00989,2024,690528.35,106898.87,471377.9,363867.42
F00989,2025,850524.49,121935.36,597775.26,343566.82
F00990,2021,10696333.49,1607467.39,4411075.63,6218792.39
F00990,2022,10007458.08,2474543.59,4243946.26,7452220.15
F00990,2023,11652447.84,1801785.89,8800653.41,6710101.04
F00990,2024,5476231.61,662352.74,4398021.59,5693245.56
F00990,2025,8683639.52,1244014.73,4748805.4,6270110.03
F00991,2021,1101131.49,167355.39,479169.13,512484.58
F00991,2022,950775.24,254002.03,320440.09,582238.85
F00991,2023,1170219.25,28346.52,957104.48,459095.38
F00991,2024,1349506.73,179621.79,407831.38,547671.64
F00991,2025,627353.51,88707.43,74279.02,472822.68
F00992,2021,530473.85,35553.91,71956.89,206030.25
F00992,2022,483096.25,52346.31,139564.9,242150.17
F00992,2023,476282.93,105076.05,136374.32,268538.47
F00992,2024,703916.56,131141.45,212592.37,272775.82
F00992,2025,815293.53,168219.09,509230.98,284091.94
F00993,2021,244729.54,8496.09,142240.18,101689.12
F00993,2022,297635.65,34888.63,227353.93,104079.95
F00993,2023,283467.16,67888.86,53495.48,158274.79
F00993,2024,273989.9,62032.88,100864.23,139075.55
F00993,2025,558882.93,73040.81,390750.55,135814.73
F00994,2021,1687409.56,96163.37,552034.31,563083.83
F00994,2022,1558336.43,374426.24,724532.33,801711.96
F00994,2023,1212880.84,176463.93,924692.65,629469.23
F00994,2024,1362101.62,217115.26,1176793.19,580496.28
F00994,2025,2580134.7,445366.32,909232.14,618112.56
F00995,2021,63195.29,14596.73,53185.31,68471.09
F00995,2022,66195.45,13740.55,16403.43,65855.79
F00995,2023,87551.26,16560.61,60386.46,72016.1
F00995,2024,96181.55,11368.71,38383.55,59048.11
F00995,2025,155706.6,13039.41,102214.3,59737.17
F00996,2021,772880.69,96912.9,645118.04,300777.45
F00996,2022,766167.11,37900.74,81649.3,306593.87
F00996,2023,702101.4,57421.66,570624.89,313096.84
F00996,2024,1135004.45,324432.12,304990.42,572851.62
F00996,2025,1556863.57,441100.94,1168251.88,534339.58
F00997,2021,1583950.94,269628.14,1087284.01,889513.65
F00997,2022,1525103.62,431901.91,377519.45,862547.16
F00997,2023,1794887.61,70936.28,1444551.56,714486.78
F00997,2024,1834831.18,439393.57,1077414.56,1042062.65
F00997,2025,694224.9,86486.39,225608.76,740608.58
F00998,2021,1345951.08,290111.05,1114833.78,1014670.59
F00998,2022,1600447.15,219889.47,1292393.7,891452.8
F00998,2023,1327599.93,391801.74,903739.3,1056792.92
F00998,2024,2481847.27,171777.32,1518061.34,807290.9
F00998,2025,2169211.26,386744.67,619714.97,1065239.48
F00999,2021,231230.2,49711.74,102525.46,211053.44
F00999,2022,217714.35,64520.68,52133.46,250596.02
F00999,2023,275062.85,73498.87,226760.73,243401.97
F00999,2024,193440.91,16720.24,92609.47,203336.22
F00999,2025,361067.49,98771.42,309865.29,239372.69
F01000,2021,2817224.31,350139.21,2510433.42,1450275.65
F01000,2022,3454569.97,611444.87,1592610.75,1527710.16
F01000,2023,4053935.73,1052343.24,3197835.4,1465480.81
F01000,2024,3200584.19,528390.79,965595.61,1430196.32
F01000,2025,4009257.88,900839.65,1620626.57,1725340.63
F01001,2021,478094.51,105690.0,240748.81,264426.79
F01001,2022,485095.21,36447.8,240106.4,241805.35
F01001,2023,592477.18,111673.64,175910.97,291763.44
F01001,2024,534086.67,93071.72,227960.2,296673.75
F01001,2025,1219361.38,302487.58,529145.22,438965.05
F01002,2021,1731246.28,197926.08,487884.25,837119.72
F01002,2022,2062679.64,328693.83,930779.26,1072606.32
F01002,2023,2309029.07,236453.68,636923.51,865932.27
F01002,2024,2222810.35,243075.3,999187.61,844204.14
F01002,2025,2994996.37,225671.92,2767009.28,892635.01
F01003,2021,1565262.77,441535.33,882842.44,1187065.98
F01003,2022,1688397.76,472976.25,445590.29,1349886.65
F01003,2023,1895242.39,521867.24,920421.14,1461164.48
F01003,2024,1693758.67,89646.09,1054290.02,1105278.47
F01003,2025,2548554.32,483918.06,939007.26,1230166.4
F01004,2021,159566.12,34984.81,119644.59,177178.84
F01004,2022,165893.55,29705.6,82658.32,171483.82
F01004,2023,160991.54,43309.48,65912.2,183954.14
F01004,2024,190850.86,35868.14,120684.32,172514.97
F01004,2025,86419.91,13683.27,41403.49,167890.39
F01005,2021,1222006.22,44213.11,507634.63,774329.44
F01005,2022,1150117.0,162764.09,913079.01,874875.27
F01005,2023,1243363.88,341663.34,270265.0,1003289.42
F01005,2024,1014662.46,84422.02,177016.65,800955.0
F01005,2025,889165.14,53961.36,222041.59,771511.95
F01006,2021,916578.9,102937.88,637424.74,797450.6
F01006,2022,937713.58,61112.95,722024.16,820444.17
F01006,2023,1001430.37,299848.28,820420.23,1050497.94
F01006,2024,1452156.08,121784.85,391402.47,808233.69
F01006,2025,1330853.43,346928.95,1148064.08,972191.77
F01007,2021,79769.01,8212.11,55027.36,94006.31
F01007,2022,80065.83,23306.23,14594.59,106038.32
F01007,2023,83040.73,3651.9,37385.1,91720.31
F01007,2024,102692.33,18229.68,51138.57,106690.19
F01007,2025,75055.41,16181.49,39976.34,102250.38
F01008,2021,996456.51,42110.52,135894.98,329521.99
F01008,2022,931638.45,102507.11,720601.67,356197.12
F01008,2023,816246.0,56712.84,178492.43,338535.8
F01008,2024,1156376.3,293113.1,881652.3,499731.21
F01008,2025,865284.68,226815.81,557006.79,519552.02
F01009,2021,1241524.21,182772.37,1069303.43,578857.63
F01009,2022,1146647.91,300018.43,409741.73,673574.54
F01009,2023,1013253.27,282562.78,511674.55,618707.17
F01009,2024,1163180.86,189415.45,912098.99,649453.08
F01009,2025,933027.55,24378.44,290144.09,485414.97
F01010,2021,1599188.96,76258.36,1349999.88,665291.03
F01010,2022,1630459.8,456477.03,373378.75,826651.57
F01010,2023,1422014.72,272815.62,889766.03,772795.6
F01010,2024,1677603.01,168088.0,1170673.52,753787.39
F01010,2025,1826924.8,149306.04,279046.81,715762.74
F01011,2021,79682.43,1171.32,51824.56,93867.73
F01011,2022,87958.34,5148.24,23607.86,96846.0
F01011,2023,74117.95,5131.98,20846.02,96297.59
F01011,2024,112684.48,28107.88,104286.15,111023.48
F01011,2025,90701.94,7633.48,81351.28,100533.95
F01012,2021,3589149.59,987753.04,2765351.08,2246472.22
F01012,2022,3600312.99,82685.4,2237271.76,1882514.14
F01012,2023,2792086.61,592884.64,314626.2,2368421.51
F01012,2024,4237535.88,1088844.4,1821530.08,2772518.74
F01012,2025,2413476.13,544300.93,1415353.49,2045928.38
F01013,2021,516013.02,48284.48,357951.69,303106.83
F01013,2022,660077.26,168864.9,607933.61,357666.01
F01013,2023,887933.3,59109.92,231275.77,305835.62
F01013,2024,598565.64,132127.67,413018.64,369226.42
F01013,2025,1103775.69,310470.72,199093.34,524993.26
F01014,2021,843508.1,180224.33,362391.3,406600.55
F01014,2022,831945.03,40622.62,350223.83,290381.47
F01014,2023,742081.24,125970.85,538728.82,387492.38
F01014,2024,654768.95,195794.16,520886.41,363051.1
F01014,2025,1280266.99,186650.87,541927.33,348207.08
F01015,2021,108839.52,19049.15,76647.33,54012.72
F01015,2022,132610.59,37773.78,104245.78,59890.9
F01015,2023,116249.26,33823.63,89193.23,53199.6
F01015,2024,222445.11,31552.56,146579.44,67114.74
F01015,2025,142947.29,10605.5,122504.76,47556.56
F01016,2021,814136.97,160439.96,351827.85,349133.49
F01016,2022,894420.23,20486.21,349478.44,282144.12
F01016,2023,926212.5,156843.56,154695.27,397303.54
F01016,2024,1300717.58,263660.91,676211.52,506532.45
F01016,2025,763456.13,30186.58,363893.49,293675.63
F01017,2021,2633396.11,249638.4,354336.19,1081663.71
F01017,2022,2569219.35,650244.95,509932.89,1293283.69
F01017,2023,1697680.04,431151.8,1457902.7,1196529.12
F01017,2024,2398318.5,579267.08,659088.26,1196974.23
F01017,2025,2756436.02,823897.93,373277.15,1591403.72
F01018,2021,2232911.84,579138.07,405913.35,1285584.06
F01018,2022,2378885.44,250253.2,1106082.93,947924.18
F01018,2023,2271527.05,373259.56,912002.4,920812.02
F01018,2024,3221266.85,482054.46,1599529.67,1088883.04
F01018,2025,2174336.76,426705.91,782194.64,1102566.07
F01019,2021,192816.86,38158.81,50401.0,246765.38
F01019,2022,165370.41,26894.26,153043.32,241118.21
F01019,2023,162494.23,32346.65,106187.55,229921.88
F01019,2024,135255.33,22009.45,25184.84,235467.9
F01019,2025,152835.79,28708.74,132211.55,230564.58
F01020,2021,78152.94,6628.68,35944.05,29701.17
F01020,2022,81137.89,13117.09,28652.46,40430.29
F01020,2023,91148.24,26379.18,52403.24,41840.37
F01020,2024,44419.97,13185.48,25186.4,34289.75
F01020,2025,87320.63,15085.69,62276.9,40491.01
F01021,2021,3954614.42,846794.05,2023431.73,2098562.01
F01021,2022,3982986.93,1059489.3,1526096.08,2013491.88
F01021,2023,5217524.33,607815.38,1723094.44,1959098.53
F01021,2024,5776607.08,221581.07,924421.48,1724580.37
F01021,2025,7374220.13,1247505.49,6610451.56,2746074.91
F01022,2021,403377.66,17389.68,231341.64,168157.28
F01022,2022,500622.93,25502.52,330911.39,164834.03
F01022,2023,551750.33,38587.4,295857.06,193564.19
F01022,2024,806089.18,122276.19,341027.82,198133.36
F01022,2025,782479.35,176472.47,496688.04,308349.63
F01023,2021,1060962.95,146707.85,403144.49,666483.22
F01023,2022,1035892.69,259707.95,690413.07,687413.68
F01023,2023,1093330.97,31025.49,215063.24,586613.55
F01023,2024,1211033.32,237345.41,160963.14,738775.95
F01023,2025,628955.9,149904.53,126923.1,622923.9
F01024,2021,227989.08,34554.94,136092.67,190765.31
F01024,2022,284832.84,16512.14,125144.42,167388.7
F01024,2023,352412.69,10775.44,286384.68,167141.82
F01024,2024,341669.66,66716.55,109934.49,184767.24
F01024,2025,465512.09,33724.46,198125.56,168458.21
F01025,2021,2942741.93,324700.14,586225.97,1054313.51
F01025,2022,3180392.73,375951.72,908283.08,1041918.74
F01025,2023,2749907.34,219085.79,807086.37,1055941.34
F01025,2024,4413290.03,840050.97,466022.38,1218081.98
F01025,2025,2683538.61,662331.72,889890.6,1333525.37
F01026,2021,98958.95,14225.4,92355.16,119782.51
F01026,2022,77856.8,6455.34,41194.22,121548.08
F01026,2023,103500.32,15410.21,54969.14,128855.66
F01026,2024,107451.56,22828.67,75611.56,132609.29
F01026,2025,117351.61,5491.79,40613.86,120511.76
F01027,2021,122627.81,21802.02,51698.39,54498.48
F01027,2022,102685.59,7230.62,12453.66,42297.4
F01027,2023,91989.58,10404.82,47866.36,47604.2
F01027,2024,144898.3,29811.79,75750.79,52776.9
F01027,2025,131255.66,23852.35,25247.05,55390.09
F01028,2021,206306.85,56451.99,103883.87,296954.35
F01028,2022,230784.34,33058.77,51359.93,280289.86
F01028,2023,237116.85,44865.43,76253.13,263557.92
F01028,2024,152778.8,12566.12,28554.68,253507.91
F01028,2025,139049.9,26322.75,34937.25,273159.17
F01029,2021,28160.46,2496.57,2983.59,19996.43
F01029,2022,30674.26,4540.67,6954.31,20435.63
F01029,2023,31759.06,6616.73,4426.2,21717.89
F01029,2024,33475.32,2803.2,7888.77,21222.15
F01029,2025,51256.47,4500.36,23592.61,23016.66
F01030,2021,928661.09,49088.61,113995.67,630898.16
F01030,2022,1017577.85,127541.79,460705.0,691299.25
F01030,2023,1400133.91,364359.67,413484.54,914521.68
F01030,2024,1037969.06,48179.29,552873.26,617667.84
F01030,2025,841176.61,72666.49,660391.5,634454.17
F01031,2021,158896.98,40211.75,72912.98,147266.81
F01031,2022,191378.51,35578.89,42261.5,138331.04
F01031,2023,192606.47,27262.48,111733.36,128354.93
F01031,2024,206919.16,21040.18,114393.19,121833.68
F01031,2025,181427.64,37600.18,69297.74,141679.7
F01032,2021,728334.25,108783.06,171237.68,382600.65
F01032,2022,772307.22,135927.46,523639.67,446161.87
F01032,2023,789579.65,127236.79,383066.53,410395.27
F01032,2024,976610.55,162873.0,501279.92,450368.39
F01032,2025,1168977.2,41348.85,433773.45,371445.66
F01033,2021,715382.98,40375.32,353527.96,272721.13
F01033,2022,811073.5,37141.7,222665.09,277908.64
F01033,2023,997062.59,216103.95,589246.54,313336.0
F01033,2024,596689.65,81466.75,369998.3,296334.09
F01033,2025,1056513.34,82398.09,248033.69,304172.68
F01034,2021,151149.73,27583.72,119560.45,77643.99
F01034,2022,129300.96,12688.76,113866.87,72958.27
F01034,2023,123963.36,28374.8,17329.17,77234.57
F01034,2024,85987.9,13900.08,75889.31,77009.9
F01034,2025,140030.96,22928.85,83142.77,78092.37
F01035,2021,943398.49,24084.71,643259.0,756351.69
F01035,2022,897315.04,69037.3,874798.7,788572.18
F01035,2023,1238907.38,19493.03,562862.58,753180.72
F01035,2024,1071171.46,182894.8,738307.99,823783.64
F01035,2025,2098011.12,415018.41,457592.94,954298.42
F01036,2021,6472581.39,246672.28,1993379.31,2177158.73
F01036,2022,5700245.56,1007215.74,1045592.41,2702596.92
F01036,2023,7981139.04,656883.88,4512222.22,2668579.47
F01036,2024,4436530.25,573923.06,854090.18,2446348.69
F01036,2025,6234132.61,1407395.95,4762152.35,2727537.59
F01037,2021,1202707.47,349516.65,790644.36,633132.13
F01037,2022,1372953.26,309476.73,269104.8,708361.61
F01037,2023,1359523.67,289712.39,268407.79,615803.98
F01037,2024,1629490.57,84404.32,293987.55,564121.35
F01037,2025,794217.57,41443.43,361997.09,564446.83
F01038,2021,684191.73,141051.28,419114.54,439624.37
F01038,2022,684595.56,121375.94,536902.47,448321.58
F01038,2023,1093016.01,30154.76,680329.77,345469.84
F01038,2024,1086794.09,197883.13,333561.08,497919.29
F01038,2025,1339707.32,105529.85,422801.63,429939.12
F01039,2021,138904.05,19520.19,26849.74,106554.32
F01039,2022,164560.55,6880.66,126867.28,99994.07
F01039,2023,168109.56,38545.15,116683.78,117095.88
F01039,2024,135925.03,17426.72,27809.87,109763.69
F01039,2025,129486.51,17743.86,57896.96,108515.15
F01040,2021,229770.37,18944.48,35864.77,167611.86
F01040,2022,226422.67,55551.05,92348.14,189859.55
F01040,2023,193633.15,23431.24,24142.8,167206.37
F01040,2024,256915.51,31932.62,80211.61,181784.45
F01040,2025,222180.75,33853.89,81337.77,190417.75
F01041,2021,241174.45,20073.29,98980.1,93721.02
F01041,2022,203857.95,37528.68,88019.02,116240.95
F01041,2023,244574.01,20633.82,86628.55,101619.8
F01041,2024,321268.19,90147.73,214209.12,158632.15
F01041,2025,319453.57,71770.6,138392.63,119987.16
F01042,2021,876456.53,54695.55,644987.76,570087.52
F01042,2022,1156454.54,74685.52,562217.37,575256.37
F01042,2023,956014.73,162384.86,370941.29,666236.59
F01042,2024,951369.83,63926.97,412230.94,576857.43
F01042,2025,1177680.18,44168.91,493106.18,575965.58
F01043,2021,635473.6,15482.29,392438.79,452198.5
F01043,2022,589592.43,130026.14,262172.07,493522.47
F01043,2023,485093.01,79328.27,104700.75,508708.9
F01043,2024,323656.37,67952.9,166139.66,505529.98
F01043,2025,556035.43,120897.05,212267.94,505928.26
F01044,2021,61960.07,13899.31,10748.48,54419.15
F01044,2022,59721.97,13620.78,17330.94,58147.04
F01044,2023,63768.12,14822.97,30462.86,60523.22
F01044,2024,64719.84,18160.3,25114.97,62785.64
F01044,2025,34128.46,8366.26,20618.28,52314.75
F01045,2021,215650.82,34607.45,175699.67,141779.59
F01045,2022,244154.86,36081.52,183933.87,147629.84
F01045,2023,238009.83,16516.13,182178.7,138115.73
F01045,2024,330199.66,35968.13,141174.76,164019.35
F01045,2025,151291.96,29177.32,52280.77,156679.24
F01046,2021,2032497.8,504934.99,447064.17,2070541.73
F01046,2022,1993776.52,146940.91,1705007.76,2038956.37
F01046,2023,2210532.61,213879.77,1683618.87,2087960.91
F01046,2024,1754149.54,420728.37,1493054.81,2246283.21
F01046,2025,3988763.47,622428.55,1653122.43,2372621.73
F01047,2021,780228.77,199571.63,408473.6,508197.81
F01047,2022,814877.97,217945.12,677928.27,554296.48
F01047,2023,641100.81,178087.35,393851.65,471702.01
F01047,2024,696555.4,45138.53,261984.63,409220.28
F01047,2025,872372.88,197478.29,318688.33,565329.25
F01048,2021,149968.45,40507.88,104008.04,121890.31
F01048,2022,165572.27,21621.91,41788.65,99799.41
F01048,2023,210995.17,25589.51,48532.99,113867.7
F01048,2024,296561.98,67392.87,261006.0,121313.84
F01048,2025,255934.02,18177.9,105647.15,101009.63
F01049,2021,302487.98,42730.92,234865.63,183763.93
F01049,2022,340572.01,58182.76,68595.47,169797.53
F01049,2023,475276.02,117760.36,152799.99,235736.98
F01049,2024,543926.6,36290.92,415406.5,185781.28
F01049,2025,284006.62,53405.32,235972.64,183539.43
F01050,2021,1009806.34,42122.44,312056.73,360367.49
F01050,2022,784754.7,218083.56,377827.76,401983.95
F01050,2023,716375.34,155233.52,347583.03,409323.75
F01050,2024,1173106.63,60902.88,819364.2,366697.64
F01050,2025,492993.1,64823.0,107300.05,360308.66
F01051,2021,1050986.48,212571.86,150901.29,584410.74
F01051,2022,1273555.86,198456.63,410445.24,577672.23
F01051,2023,1290150.88,327199.63,604193.46,730012.18
F01051,2024,1109044.18,262095.63,138757.14,699702.38
F01051,2025,1091310.52,50305.09,687157.79,548334.84
F01052,2021,1302278.73,14621.34,548625.51,614499.37
F01052,2022,1122244.48,71208.57,435764.55,637943.21
F01052,2023,1245992.45,214494.97,285622.09,755565.38
F01052,2024,918479.96,144702.53,308677.32,732445.53
F01052,2025,963270.35,32272.03,410195.0,615904.96
F01053,2021,434382.37,93566.36,154629.32,227922.1
F01053,2022,518155.67,56361.03,365302.13,208869.93
F01053,2023,537915.04,46504.9,201161.34,203386.27
F01053,2024,615911.73,79378.58,345215.2,218259.25
F01053,2025,422488.77,52824.76,249635.51,220660.96
F01054,2021,1185474.21,303327.15,309330.8,563213.89
F01054,2022,1500970.91,392645.9,1205293.44,586178.23
F01054,2023,1399030.93,370401.35,255586.56,548274.91
F01054,2024,1512680.5,231994.08,394274.17,633546.39
F01054,2025,2129761.73,111134.95,466535.01,456989.29
F01055,2021,15187.53,3931.58,1834.87,8623.01
F01055,2022,17121.31,1266.86,5766.65,5303.84
F01055,2023,17146.56,390.9,14163.58,5058.04
F01055,2024,14033.88,2987.2,10726.38,7541.73
F01055,2025,13622.4,2053.41,6830.76,6132.56
F01056,2021,259239.38,23339.25,45886.17,138177.2
F01056,2022,232204.91,42056.11,130562.37,129195.48
F01056,2023,264782.02,10169.57,256457.58,120745.02
F01056,2024,270091.98,17420.05,96338.12,127042.31
F01056,2025,216665.52,38157.18,44820.69,137687.28
F01057,2021,728783.11,123479.19,668209.64,681991.31
F01057,2022,831300.18,103594.61,680694.55,681974.95
F01057,2023,834432.69,85465.77,398662.9,649984.67
F01057,2024,542778.94,63445.94,305357.09,645162.65
F01057,2025,1143045.43,288981.92,820705.32,869283.97
F01058,2021,6168858.84,1303507.31,1591468.8,3118575.69
F01058,2022,7474298.99,994831.45,7792358.99,2315785.49
F01058,2023,8581112.13,955706.88,3770444.62,2493166.37
F01058,2024,7296727.13,674275.0,3741901.99,2095135.38
F01058,2025,16158752.02,2288121.88,12670374.5,2883593.85
F01059,2021,3463368.51,560586.91,1790284.55,3289554.7
F01059,2022,4427693.64,1062702.92,1002452.08,4039354.78
F01059,2023,4053913.12,237171.26,2910751.16,3163251.78
F01059,2024,4372917.07,382556.77,2527891.32,3211486.6
F01059,2025,9063621.3,889367.14,7499444.24,3567850.56
F01060,2021,536970.66,69969.07,304683.79,512631.84
F01060,2022,583564.96,74902.82,393837.6,539031.11
F01060,2023,571780.15,130755.45,412452.83,578679.35
F01060,2024,664975.47,165099.48,261808.93,525305.04
F01060,2025,1226529.32,137927.59,965254.53,551403.31
F01061,2021,435684.36,117677.59,48647.74,287327.73
F01061,2022,513507.11,48212.08,468875.89,202028.32
F01061,2023,576415.9,140210.38,522883.52,278576.88
F01061,2024,536892.26,71545.32,214104.19,201781.12
F01061,2025,576637.95,76928.11,349822.6,238562.89
F01062,2021,136155.57,33062.88,58631.92,123939.83
F01062,2022,156791.8,8636.06,35727.55,100766.63
F01062,2023,176111.31,6671.88,139632.11,97734.54
F01062,2024,241190.31,58073.26,140436.39,132410.4
F01062,2025,205475.49,32552.65,173280.53,102537.42
F01063,2021,1929425.53,52691.87,1096933.27,1037750.52
F01063,2022,2175832.11,648763.74,1196325.76,1207471.88
F01063,2023,2539231.65,534140.9,1311871.28,1318026.89
F01063,2024,2745949.34,55058.96,424826.87,1046387.43
F01063,2025,1688089.86,440692.03,716340.97,1441776.63
