payment_id,loan_id,taksit_no,vade_tarihi,tutar_tl,odeme_durumu,gecikme_gun
P0165521,L005495,31,2022-11-27,1808.32,Zamanında Ödendi,0
P0165522,L005495,32,2022-12-27,1808.32,Zamanında Ödendi,0
P0165523,L005495,33,2023-01-26,1808.32,Zamanında Ödendi,0
P0165524,L005495,34,2023-02-25,1808.32,Zamanında Ödendi,0
P0165525,L005495,35,2023-03-27,1808.32,Zamanında Ödendi,0
P0165526,L005495,36,2023-04-26,1808.32,Zamanında Ödendi,0
P0165527,L005495,37,2023-05-26,1808.32,Zamanında Ödendi,0
P0165528,L005495,38,2023-06-25,1808.32,Zamanında Ödendi,0
P0165529,L005495,39,2023-07-25,1808.32,Zamanında Ödendi,0
P0165530,L005495,40,2023-08-24,1808.32,Zamanında Ödendi,0
P0165531,L005495,41,2023-09-23,1808.32,Zamanında Ödendi,0
P0165532,L005495,42,2023-10-23,1808.32,Zamanında Ödendi,0
P0165533,L005495,43,2023-11-22,1808.32,Zamanında Ödendi,0
P0165534,L005495,44,2023-12-22,1808.32,Zamanında Ödendi,0
P0165535,L005495,45,2024-01-21,1808.32,Zamanında Ödendi,0
P0165536,L005495,46,2024-02-20,1808.32,Zamanında Ödendi,0
P0165537,L005495,47,2024-03-21,1808.32,Zamanında Ödendi,0
P0165538,L005495,48,2024-04-20,1808.32,Zamanında Ödendi,0
P0165539,L005495,49,2024-05-20,1808.32,Gecikmeli Ödendi,58
P0165540,L005495,50,2024-06-19,1808.32,Zamanında Ödendi,0
P0165541,L005495,51,2024-07-19,1808.32,Zamanında Ödendi,0
P0165542,L005495,52,2024-08-18,1808.32,Zamanında Ödendi,0
P0165543,L005495,53,2024-09-17,1808.32,Zamanında Ödendi,0
P0165544,L005495,54,2024-10-17,1808.32,Zamanında Ödendi,0
P0165545,L005495,55,2024-11-16,1808.32,Zamanında Ödendi,0
P0165546,L005495,56,2024-12-16,1808.32,Zamanında Ödendi,0
P0165547,L005495,57,2025-01-15,1808.32,Zamanında Ödendi,0
P0165548,L005495,58,2025-02-14,1808.32,Zamanında Ödendi,0
P0165549,L005495,59,2025-03-16,1808.32,Zamanında Ödendi,0
P0165550,L005495,60,2025-04-15,1808.32,Zamanında Ödendi,0
P0165551,L005496,1,2021-02-24,10595.06,Zamanında Ödendi,0
P0165552,L005496,2,2021-03-26,10595.06,Zamanında Ödendi,0
P0165553,L005496,3,2021-04-25,10595.06,Zamanında Ödendi,0
P0165554,L005496,4,2021-05-25,10595.06,Zamanında Ödendi,0
P0165555,L005496,5,2021-06-24,10595.06,Zamanında Ödendi,0
P0165556,L005496,6,2021-07-24,10595.06,Zamanında Ödendi,0
P0165557,L005496,7,2021-08-23,10595.06,Zamanında Ödendi,0
P0165558,L005496,8,2021-09-22,10595.06,Zamanında Ödendi,0
P0165559,L005496,9,2021-10-22,10595.06,Zamanında Ödendi,0
P0165560,L005496,10,2021-11-21,10595.06,Zamanında Ödendi,0
P0165561,L005496,11,2021-12-21,10595.06,Zamanında Ödendi,0
P0165562,L005496,12,2022-01-20,10595.06,Zamanında Ödendi,0
P0165563,L005497,1,2020-03-10,26193.79,Zamanında Ödendi,0
P0165564,L005497,2,2020-04-09,26193.79,Zamanında Ödendi,0
P0165565,L005497,3,2020-05-09,26193.79,Zamanında Ödendi,0
P0165566,L005497,4,2020-06-08,26193.79,Zamanında Ödendi,0
P0165567,L005497,5,2020-07-08,26193.79,Zamanında Ödendi,0
P0165568,L005497,6,2020-08-07,26193.79,Zamanında Ödendi,0
P0165569,L005497,7,2020-09-06,26193.79,Zamanında Ödendi,0
P0165570,L005497,8,2020-10-06,26193.79,Zamanında Ödendi,0
P0165571,L005497,9,2020-11-05,26193.79,Zamanında Ödendi,0
P0165572,L005497,10,2020-12-05,26193.79,Zamanında Ödendi,0
P0165573,L005497,11,2021-01-04,26193.79,Zamanında Ödendi,0
P0165574,L005497,12,2021-02-03,26193.79,Zamanında Ödendi,0
P0165575,L005497,13,2021-03-05,26193.79,Zamanında Ödendi,0
P0165576,L005497,14,2021-04-04,26193.79,Zamanında Ödendi,0
P0165577,L005497,15,2021-05-04,26193.79,Zamanında Ödendi,0
P0165578,L005497,16,2021-06-03,26193.79,Zamanında Ödendi,0
P0165579,L005497,17,2021-07-03,26193.79,Zamanında Ödendi,0
P0165580,L005497,18,2021-08-02,26193.79,Zamanında Ödendi,0
P0165581,L005497,19,2021-09-01,26193.79,Zamanında Ödendi,0
P0165582,L005497,20,2021-10-01,26193.79,Zamanında Ödendi,0
P0165583,L005497,21,2021-10-31,26193.79,Zamanında Ödendi,0
P0165584,L005497,22,2021-11-30,26193.79,Zamanında Ödendi,0
P0165585,L005497,23,2021-12-30,26193.79,Zamanında Ödendi,0
P0165586,L005497,24,2022-01-29,26193.79,Zamanında Ödendi,0
P0165587,L005497,25,2022-02-28,26193.79,Zamanında Ödendi,0
P0165588,L005497,26,2022-03-30,26193.79,Zamanında Ödendi,0
P0165589,L005497,27,2022-04-29,26193.79,Zamanında Ödendi,0
P0165590,L005497,28,2022-05-29,26193.79,Zamanında Ödendi,0
P0165591,L005497,29,2022-06-28,26193.79,Zamanında Ödendi,0
P0165592,L005497,30,2022-07-28,26193.79,Zamanında Ödendi,0
P0165593,L005497,31,2022-08-27,26193.79,Zamanında Ödendi,0
P0165594,L005497,32,2022-09-26,26193.79,Zamanında Ödendi,0
P0165595,L005497,33,2022-10-26,26193.79,Zamanında Ödendi,0
P0165596,L005497,34,2022-11-25,26193.79,Zamanında Ödendi,0
P0165597,L005497,35,2022-12-25,26193.79,Zamanında Ödendi,0
P0165598,L005497,36,2023-01-24,26193.79,Zamanında Ödendi,0
P0165599,L005497,37,2023-02-23,26193.79,Zamanında Ödendi,0
P0165600,L005497,38,2023-03-25,26193.79,Zamanında Ödendi,0
P0165601,L005497,39,2023-04-24,26193.79,Zamanında Ödendi,0
P0165602,L005497,40,2023-05-24,26193.79,Zamanında Ödendi,0
P0165603,L005497,41,2023-06-23,26193.79,Zamanında Ödendi,0
P0165604,L005497,42,2023-07-23,26193.79,Zamanında Ödendi,0
P0165605,L005497,43,2023-08-22,26193.79,Zamanında Ödendi,0
P0165606,L005497,44,2023-09-21,26193.79,Zamanında Ödendi,0
P0165607,L005497,45,2023-10-21,26193.79,Zamanında Ödendi,0
P0165608,L005497,46,2023-11-20,26193.79,Zamanında Ödendi,0
P0165609,L005497,47,2023-12-20,26193.79,Zamanında Ödendi,0
P0165610,L005497,48,2024-01-19,26193.79,Zamanında Ödendi,0
P0165611,L005497,49,2024-02-18,26193.79,Zamanında Ödendi,0
P0165612,L005497,50,2024-03-19,26193.79,Zamanında Ödendi,0
P0165613,L005497,51,2024-04-18,26193.79,Zamanında Ödendi,0
P0165614,L005497,52,2024-05-18,26193.79,Zamanında Ödendi,0
P0165615,L005497,53,2024-06-17,26193.79,Zamanında Ödendi,0
P0165616,L005497,54,2024-07-17,26193.79,Zamanında Ödendi,0
P0165617,L005497,55,2024-08-16,26193.79,Zamanında Ödendi,0
P0165618,L005497,56,2024-09-15,26193.79,Zamanında Ödendi,0
P0165619,L005497,57,2024-10-15,26193.79,Zamanında Ödendi,0
P0165620,L005497,58,2024-11-14,26193.79,Zamanında Ödendi,0
P0165621,L005497,59,2024-12-14,26193.79,Zamanında Ödendi,0
P0165622,L005497,60,2025-01-13,26193.79,Zamanında Ödendi,0
P0165623,L005497,61,2025-02-12,26193.79,Zamanında Ödendi,0
P0165624,L005497,62,2025-03-14,26193.79,Zamanında Ödendi,0
P0165625,L005497,63,2025-04-13,26193.79,Zamanında Ödendi,0
P0165626,L005497,64,2025-05-13,26193.79,Zamanında Ödendi,0
P0165627,L005497,65,2025-06-12,26193.79,Zamanında Ödendi,0
P0165628,L005497,66,2025-07-12,26193.79,Zamanında Ödendi,0
P0165629,L005497,67,2025-08-11,26193.79,Zamanında Ödendi,0
P0165630,L005497,68,2025-09-10,26193.79,Zamanında Ödendi,0
P0165631,L005497,69,2025-10-10,26193.79,Zamanında Ödendi,0
P0165632,L005497,70,2025-11-09,26193.79,Zamanında Ödendi,0
P0165633,L005497,71,2025-12-09,26193.79,Zamanında Ödendi,0
P0165634,L005497,72,2026-01-08,26193.79,Zamanında Ödendi,0
P0165635,L005497,73,2026-02-07,26193.79,Zamanında Ödendi,0
P0165636,L005497,74,2026-03-09,26193.79,Zamanında Ödendi,0
P0165637,L005497,75,2026-04-08,26193.79,Zamanında Ödendi,0
P0165638,L005497,76,2026-05-08,26193.79,Zamanında Ödendi,0
P0165639,L005497,77,2026-06-07,26193.79,Zamanında Ödendi,0
P0165640,L005497,78,2026-07-07,26193.79,Zamanında Ödendi,0
P0165641,L005497,79,2026-08-06,26193.79,Zamanında Ödendi,0
P0165642,L005498,1,2022-12-22,3240.38,Zamanında Ödendi,0
P0165643,L005498,2,2023-01-21,3240.38,Zamanında Ödendi,0
P0165644,L005498,3,2023-02-20,3240.38,Zamanında Ödendi,0
P0165645,L005498,4,2023-03-22,3240.38,Zamanında Ödendi,0
P0165646,L005498,5,2023-04-21,3240.38,Zamanında Ödendi,0
P0165647,L005498,6,2023-05-21,3240.38,Zamanında Ödendi,0
P0165648,L005498,7,2023-06-20,3240.38,Zamanında Ödendi,0
P0165649,L005498,8,2023-07-20,3240.38,Zamanında Ödendi,0
P0165650,L005498,9,2023-08-19,3240.38,Zamanında Ödendi,0
P0165651,L005498,10,2023-09-18,3240.38,Zamanında Ödendi,0
P0165652,L005498,11,2023-10-18,3240.38,Zamanında Ödendi,0
P0165653,L005498,12,2023-11-17,3240.38,Zamanında Ödendi,0
P0165654,L005498,13,2023-12-17,3240.38,Zamanında Ödendi,0
P0165655,L005498,14,2024-01-16,3240.38,Zamanında Ödendi,0
P0165656,L005498,15,2024-02-15,3240.38,Zamanında Ödendi,0
P0165657,L005498,16,2024-03-16,3240.38,Zamanında Ödendi,0
P0165658,L005498,17,2024-04-15,3240.38,Zamanında Ödendi,0
P0165659,L005498,18,2024-05-15,3240.38,Zamanında Ödendi,0
P0165660,L005498,19,2024-06-14,3240.38,Zamanında Ödendi,0
P0165661,L005498,20,2024-07-14,3240.38,Zamanında Ödendi,0
P0165662,L005498,21,2024-08-13,3240.38,Zamanında Ödendi,0
P0165663,L005498,22,2024-09-12,3240.38,Zamanında Ödendi,0
P0165664,L005498,23,2024-10-12,3240.38,Zamanında Ödendi,0
P0165665,L005498,24,2024-11-11,3240.38,Zamanında Ödendi,0
P0165666,L005499,1,2022-05-27,652.32,Zamanında Ödendi,0
P0165667,L005499,2,2022-06-26,652.32,Zamanında Ödendi,0
P0165668,L005499,3,2022-07-26,652.32,Zamanında Ödendi,0
P0165669,L005499,4,2022-08-25,652.32,Zamanında Ödendi,0
P0165670,L005499,5,2022-09-24,652.32,Zamanında Ödendi,0
P0165671,L005499,6,2022-10-24,652.32,Zamanında Ödendi,0
P0165672,L005499,7,2022-11-23,652.32,Zamanında Ödendi,0
P0165673,L005499,8,2022-12-23,652.32,Zamanında Ödendi,0
P0165674,L005499,9,2023-01-22,652.32,Zamanında Ödendi,0
P0165675,L005499,10,2023-02-21,652.32,Zamanında Ödendi,0
P0165676,L005499,11,2023-03-23,652.32,Zamanında Ödendi,0
P0165677,L005499,12,2023-04-22,652.32,Zamanında Ödendi,0
P0165678,L005499,13,2023-05-22,652.32,Zamanında Ödendi,0
P0165679,L005499,14,2023-06-21,652.32,Zamanında Ödendi,0
P0165680,L005499,15,2023-07-21,652.32,Zamanında Ödendi,0
P0165681,L005499,16,2023-08-20,652.32,Zamanında Ödendi,0
P0165682,L005499,17,2023-09-19,652.32,Zamanında Ödendi,0
P0165683,L005499,18,2023-10-19,652.32,Zamanında Ödendi,0
P0165684,L005499,19,2023-11-18,652.32,Zamanında Ödendi,0
P0165685,L005499,20,2023-12-18,652.32,Zamanında Ödendi,0
P0165686,L005499,21,2024-01-17,652.32,Zamanında Ödendi,0
P0165687,L005499,22,2024-02-16,652.32,Zamanında Ödendi,0
P0165688,L005499,23,2024-03-17,652.32,Zamanında Ödendi,0
P0165689,L005499,24,2024-04-16,652.32,Zamanında Ödendi,0
P0165690,L005499,25,2024-05-16,652.32,Zamanında Ödendi,0
P0165691,L005499,26,2024-06-15,652.32,Zamanında Ödendi,0
P0165692,L005499,27,2024-07-15,652.32,Zamanında Ödendi,0
P0165693,L005499,28,2024-08-14,652.32,Zamanında Ödendi,0
P0165694,L005499,29,2024-09-13,652.32,Zamanında Ödendi,0
P0165695,L005499,30,2024-10-13,652.32,Zamanında Ödendi,0
P0165696,L005499,31,2024-11-12,652.32,Zamanında Ödendi,0
P0165697,L005499,32,2024-12-12,652.32,Zamanında Ödendi,0
P0165698,L005499,33,2025-01-11,652.32,Zamanında Ödendi,0
P0165699,L005499,34,2025-02-10,652.32,Gecikmeli Ödendi,8
P0165700,L005499,35,2025-03-12,652.32,Zamanında Ödendi,0
P0165701,L005499,36,2025-04-11,652.32,Zamanında Ödendi,0
P0165702,L005499,37,2025-05-11,652.32,Zamanında Ödendi,0
P0165703,L005499,38,2025-06-10,652.32,Zamanında Ödendi,0
P0165704,L005499,39,2025-07-10,652.32,Zamanında Ödendi,0
P0165705,L005499,40,2025-08-09,652.32,Zamanında Ödendi,0
P0165706,L005499,41,2025-09-08,652.32,Zamanında Ödendi,0
P0165707,L005499,42,2025-10-08,652.32,Zamanında Ödendi,0
P0165708,L005499,43,2025-11-07,652.32,Zamanında Ödendi,0
P0165709,L005499,44,2025-12-07,652.32,Zamanında Ödendi,0
P0165710,L005499,45,2026-01-06,652.32,Zamanında Ödendi,0
P0165711,L005499,46,2026-02-05,652.32,Zamanında Ödendi,0
P0165712,L005499,47,2026-03-07,652.32,Gecikmeli Ödendi,16
P0165713,L005499,48,2026-04-06,652.32,Zamanında Ödendi,0
P0165714,L005499,49,2026-05-06,652.32,Zamanında Ödendi,0
P0165715,L005499,50,2026-06-05,652.32,Zamanında Ödendi,0
P0165716,L005499,51,2026-07-05,652.32,Zamanında Ödendi,0
P0165717,L005499,52,2026-08-04,652.32,Zamanında Ödendi,0
P0165718,L005500,1,2020-06-05,1752.13,Zamanında Ödendi,0
P0165719,L005500,2,2020-07-05,1752.13,Zamanında Ödendi,0
P0165720,L005500,3,2020-08-04,1752.13,Zamanında Ödendi,0
P0165721,L005500,4,2020-09-03,1752.13,Zamanında Ödendi,0
P0165722,L005500,5,2020-10-03,1752.13,Zamanında Ödendi,0
P0165723,L005500,6,2020-11-02,1752.13,Zamanında Ödendi,0
P0165724,L005500,7,2020-12-02,1752.13,Zamanında Ödendi,0
P0165725,L005500,8,2021-01-01,1752.13,Zamanında Ödendi,0
P0165726,L005500,9,2021-01-31,1752.13,Zamanında Ödendi,0
P0165727,L005500,10,2021-03-02,1752.13,Zamanında Ödendi,0
P0165728,L005500,11,2021-04-01,1752.13,Zamanında Ödendi,0
P0165729,L005500,12,2021-05-01,1752.13,Zamanında Ödendi,0
P0165730,L005500,13,2021-05-31,1752.13,Zamanında Ödendi,0
P0165731,L005500,14,2021-06-30,1752.13,Zamanında Ödendi,0
P0165732,L005500,15,2021-07-30,1752.13,Zamanında Ödendi,0
P0165733,L005500,16,2021-08-29,1752.13,Zamanında Ödendi,0
P0165734,L005500,17,2021-09-28,1752.13,Zamanında Ödendi,0
P0165735,L005500,18,2021-10-28,1752.13,Zamanında Ödendi,0
P0165736,L005500,19,2021-11-27,1752.13,Zamanında Ödendi,0
P0165737,L005500,20,2021-12-27,1752.13,Zamanında Ödendi,0
P0165738,L005500,21,2022-01-26,1752.13,Zamanında Ödendi,0
P0165739,L005500,22,2022-02-25,1752.13,Zamanında Ödendi,0
P0165740,L005500,23,2022-03-27,1752.13,Zamanında Ödendi,0
P0165741,L005500,24,2022-04-26,1752.13,Zamanında Ödendi,0
P0165742,L005500,25,2022-05-26,1752.13,Zamanında Ödendi,0
P0165743,L005500,26,2022-06-25,1752.13,Zamanında Ödendi,0
P0165744,L005500,27,2022-07-25,1752.13,Zamanında Ödendi,0
P0165745,L005500,28,2022-08-24,1752.13,Zamanında Ödendi,0
P0165746,L005500,29,2022-09-23,1752.13,Zamanında Ödendi,0
P0165747,L005500,30,2022-10-23,1752.13,Zamanında Ödendi,0
P0165748,L005500,31,2022-11-22,1752.13,Zamanında Ödendi,0
P0165749,L005500,32,2022-12-22,1752.13,Zamanında Ödendi,0
P0165750,L005500,33,2023-01-21,1752.13,Zamanında Ödendi,0
P0165751,L005500,34,2023-02-20,1752.13,Zamanında Ödendi,0
P0165752,L005500,35,2023-03-22,1752.13,Zamanında Ödendi,0
P0165753,L005500,36,2023-04-21,1752.13,Zamanında Ödendi,0
P0165754,L005501,1,2021-01-01,9676.92,Zamanında Ödendi,0
P0165755,L005501,2,2021-01-31,9676.92,Zamanında Ödendi,0
P0165756,L005501,3,2021-03-02,9676.92,Zamanında Ödendi,0
P0165757,L005501,4,2021-04-01,9676.92,Zamanında Ödendi,0
P0165758,L005501,5,2021-05-01,9676.92,Zamanında Ödendi,0
P0165759,L005501,6,2021-05-31,9676.92,Zamanında Ödendi,0
P0165760,L005501,7,2021-06-30,9676.92,Zamanında Ödendi,0
P0165761,L005501,8,2021-07-30,9676.92,Zamanında Ödendi,0
P0165762,L005501,9,2021-08-29,9676.92,Zamanında Ödendi,0
P0165763,L005501,10,2021-09-28,9676.92,Zamanında Ödendi,0
P0165764,L005501,11,2021-10-28,9676.92,Zamanında Ödendi,0
P0165765,L005501,12,2021-11-27,9676.92,Zamanında Ödendi,0
P0165766,L005501,13,2021-12-27,9676.92,Zamanında Ödendi,0
P0165767,L005501,14,2022-01-26,9676.92,Zamanında Ödendi,0
P0165768,L005501,15,2022-02-25,9676.92,Zamanında Ödendi,0
P0165769,L005501,16,2022-03-27,9676.92,Zamanında Ödendi,0
P0165770,L005501,17,2022-04-26,9676.92,Zamanında Ödendi,0
P0165771,L005501,18,2022-05-26,9676.92,Zamanında Ödendi,0
P0165772,L005501,19,2022-06-25,9676.92,Zamanında Ödendi,0
P0165773,L005501,20,2022-07-25,9676.92,Zamanında Ödendi,0
P0165774,L005501,21,2022-08-24,9676.92,Zamanında Ödendi,0
P0165775,L005501,22,2022-09-23,9676.92,Zamanında Ödendi,0
P0165776,L005501,23,2022-10-23,9676.92,Zamanında Ödendi,0
P0165777,L005501,24,2022-11-22,9676.92,Zamanında Ödendi,0
P0165778,L005501,25,2022-12-22,9676.92,Zamanında Ödendi,0
P0165779,L005501,26,2023-01-21,9676.92,Zamanında Ödendi,0
P0165780,L005501,27,2023-02-20,9676.92,Zamanında Ödendi,0
P0165781,L005501,28,2023-03-22,9676.92,Zamanında Ödendi,0
P0165782,L005501,29,2023-04-21,9676.92,Zamanında Ödendi,0
P0165783,L005501,30,2023-05-21,9676.92,Zamanında Ödendi,0
P0165784,L005501,31,2023-06-20,9676.92,Zamanında Ödendi,0
P0165785,L005501,32,2023-07-20,9676.92,Zamanında Ödendi,0
P0165786,L005501,33,2023-08-19,9676.92,Zamanında Ödendi,0
P0165787,L005501,34,2023-09-18,9676.92,Zamanında Ödendi,0
P0165788,L005501,35,2023-10-18,9676.92,Zamanında Ödendi,0
P0165789,L005501,36,2023-11-17,9676.92,Zamanında Ödendi,0
P0165790,L005502,1,2022-05-08,5785.05,Zamanında Ödendi,0
P0165791,L005502,2,2022-06-07,5785.05,Zamanında Ödendi,0
P0165792,L005502,3,2022-07-07,5785.05,Zamanında Ödendi,0
P0165793,L005502,4,2022-08-06,5785.05,Zamanında Ödendi,0
P0165794,L005502,5,2022-09-05,5785.05,Zamanında Ödendi,0
P0165795,L005502,6,2022-10-05,5785.05,Zamanında Ödendi,0
P0165796,L005502,7,2022-11-04,5785.05,Zamanında Ödendi,0
P0165797,L005502,8,2022-12-04,5785.05,Zamanında Ödendi,0
P0165798,L005502,9,2023-01-03,5785.05,Zamanında Ödendi,0
P0165799,L005502,10,2023-02-02,5785.05,Zamanında Ödendi,0
P0165800,L005502,11,2023-03-04,5785.05,Zamanında Ödendi,0
P0165801,L005502,12,2023-04-03,5785.05,Zamanında Ödendi,0
P0165802,L005502,13,2023-05-03,5785.05,Zamanında Ödendi,0
P0165803,L005502,14,2023-06-02,5785.05,Zamanında Ödendi,0
P0165804,L005502,15,2023-07-02,5785.05,Zamanında Ödendi,0
P0165805,L005502,16,2023-08-01,5785.05,Zamanında Ödendi,0
P0165806,L005502,17,2023-08-31,5785.05,Zamanında Ödendi,0
P0165807,L005502,18,2023-09-30,5785.05,Zamanında Ödendi,0
P0165808,L005502,19,2023-10-30,5785.05,Zamanında Ödendi,0
P0165809,L005502,20,2023-11-29,5785.05,Zamanında Ödendi,0
P0165810,L005502,21,2023-12-29,5785.05,Zamanında Ödendi,0
P0165811,L005502,22,2024-01-28,5785.05,Zamanında Ödendi,0
P0165812,L005502,23,2024-02-27,5785.05,Zamanında Ödendi,0
P0165813,L005502,24,2024-03-28,5785.05,Gecikmeli Ödendi,14
P0165814,L005502,25,2024-04-27,5785.05,Zamanında Ödendi,0
P0165815,L005502,26,2024-05-27,5785.05,Zamanında Ödendi,0
P0165816,L005502,27,2024-06-26,5785.05,Zamanında Ödendi,0
P0165817,L005502,28,2024-07-26,5785.05,Zamanında Ödendi,0
P0165818,L005502,29,2024-08-25,5785.05,Zamanında Ödendi,0
P0165819,L005502,30,2024-09-24,5785.05,Zamanında Ödendi,0
P0165820,L005502,31,2024-10-24,5785.05,Zamanında Ödendi,0
P0165821,L005502,32,2024-11-23,5785.05,Zamanında Ödendi,0
P0165822,L005502,33,2024-12-23,5785.05,Zamanında Ödendi,0
P0165823,L005502,34,2025-01-22,5785.05,Zamanında Ödendi,0
P0165824,L005502,35,2025-02-21,5785.05,Zamanında Ödendi,0
P0165825,L005502,36,2025-03-23,5785.05,Ödenmedi,0
P0165826,L005503,1,2025-02-01,4241.24,Zamanında Ödendi,0
P0165827,L005503,2,2025-03-03,4241.24,Zamanında Ödendi,0
P0165828,L005503,3,2025-04-02,4241.24,Zamanında Ödendi,0
P0165829,L005503,4,2025-05-02,4241.24,Zamanında Ödendi,0
P0165830,L005503,5,2025-06-01,4241.24,Zamanında Ödendi,0
P0165831,L005503,6,2025-07-01,4241.24,Zamanında Ödendi,0
P0165832,L005503,7,2025-07-31,4241.24,Zamanında Ödendi,0
P0165833,L005503,8,2025-08-30,4241.24,Zamanında Ödendi,0
P0165834,L005503,9,2025-09-29,4241.24,Zamanında Ödendi,0
P0165835,L005503,10,2025-10-29,4241.24,Zamanında Ödendi,0
P0165836,L005503,11,2025-11-28,4241.24,Zamanında Ödendi,0
P0165837,L005503,12,2025-12-28,4241.24,Zamanında Ödendi,0
P0165838,L005504,1,2021-08-25,38260.57,Zamanında Ödendi,0
P0165839,L005504,2,2021-09-24,38260.57,Zamanında Ödendi,0
P0165840,L005504,3,2021-10-24,38260.57,Zamanında Ödendi,0
P0165841,L005504,4,2021-11-23,38260.57,Gecikmeli Ödendi,1
P0165842,L005504,5,2021-12-23,38260.57,Zamanında Ödendi,0
P0165843,L005504,6,2022-01-22,38260.57,Zamanında Ödendi,0
P0165844,L005504,7,2022-02-21,38260.57,Zamanında Ödendi,0
P0165845,L005504,8,2022-03-23,38260.57,Zamanında Ödendi,0
P0165846,L005504,9,2022-04-22,38260.57,Zamanında Ödendi,0
P0165847,L005504,10,2022-05-22,38260.57,Zamanında Ödendi,0
P0165848,L005504,11,2022-06-21,38260.57,Zamanında Ödendi,0
P0165849,L005504,12,2022-07-21,38260.57,Zamanında Ödendi,0
P0165850,L005504,13,2022-08-20,38260.57,Zamanında Ödendi,0
P0165851,L005504,14,2022-09-19,38260.57,Zamanında Ödendi,0
P0165852,L005504,15,2022-10-19,38260.57,Zamanında Ödendi,0
P0165853,L005504,16,2022-11-18,38260.57,Zamanında Ödendi,0
P0165854,L005504,17,2022-12-18,38260.57,Zamanında Ödendi,0
P0165855,L005504,18,2023-01-17,38260.57,Zamanında Ödendi,0
P0165856,L005504,19,2023-02-16,38260.57,Zamanında Ödendi,0
P0165857,L005504,20,2023-03-18,38260.57,Zamanında Ödendi,0
P0165858,L005504,21,2023-04-17,38260.57,Zamanında Ödendi,0
P0165859,L005504,22,2023-05-17,38260.57,Zamanında Ödendi,0
P0165860,L005504,23,2023-06-16,38260.57,Zamanında Ödendi,0
P0165861,L005504,24,2023-07-16,38260.57,Zamanında Ödendi,0
P0165862,L005504,25,2023-08-15,38260.57,Zamanında Ödendi,0
P0165863,L005504,26,2023-09-14,38260.57,Zamanında Ödendi,0
P0165864,L005504,27,2023-10-14,38260.57,Zamanında Ödendi,0
P0165865,L005504,28,2023-11-13,38260.57,Zamanında Ödendi,0
P0165866,L005504,29,2023-12-13,38260.57,Zamanında Ödendi,0
P0165867,L005504,30,2024-01-12,38260.57,Zamanında Ödendi,0
P0165868,L005504,31,2024-02-11,38260.57,Zamanında Ödendi,0
P0165869,L005504,32,2024-03-12,38260.57,Zamanında Ödendi,0
P0165870,L005504,33,2024-04-11,38260.57,Zamanında Ödendi,0
P0165871,L005504,34,2024-05-11,38260.57,Zamanında Ödendi,0
P0165872,L005504,35,2024-06-10,38260.57,Zamanında Ödendi,0
P0165873,L005504,36,2024-07-10,38260.57,Zamanında Ödendi,0
P0165874,L005504,37,2024-08-09,38260.57,Zamanında Ödendi,0
P0165875,L005504,38,2024-09-08,38260.57,Zamanında Ödendi,0
P0165876,L005504,39,2024-10-08,38260.57,Zamanında Ödendi,0
P0165877,L005504,40,2024-11-07,38260.57,Zamanında Ödendi,0
P0165878,L005504,41,2024-12-07,38260.57,Zamanında Ödendi,0
P0165879,L005504,42,2025-01-06,38260.57,Zamanında Ödendi,0
P0165880,L005504,43,2025-02-05,38260.57,Zamanında Ödendi,0
P0165881,L005504,44,2025-03-07,38260.57,Zamanında Ödendi,0
P0165882,L005504,45,2025-04-06,38260.57,Zamanında Ödendi,0
P0165883,L005504,46,2025-05-06,38260.57,Zamanında Ödendi,0
